timestamp,strategy,account,action,side,contracts,signal_price,fill_price,slippage_pts,sl_price,tp_price,exit_reason,exit_price,pnl_per_contract,pnl_total,bars_held,daily_pnl,monthly_pnl
2021-08-31 11:17:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15551.00,15551.25,0.25,15566.25,15451.25,SL,15566.25,-30.00,-30.00,0,-90.00,148.50
2021-09-01 09:45:00,ENSEMBLE,BACKTEST,Entry,Buy,1,15670.00,15669.50,0.50,15654.50,15769.50,,,,,,,
2021-09-01 09:45:00,ENSEMBLE,BACKTEST,Exit,Buy,1,15670.00,15669.50,0.50,15654.50,15769.50,MaxHold,15667.00,-5.00,-5.00,0,-5.00,-5.00
2021-09-01 10:15:00,ENSEMBLE,BACKTEST,Entry,Buy,1,15681.25,15681.50,0.25,15666.50,15781.50,,,,,,,
2021-09-01 10:18:00,ENSEMBLE,BACKTEST,Exit,Buy,1,15681.25,15681.50,0.25,15666.50,15781.50,SL,15666.50,-30.00,-30.00,0,-35.00,-35.00
2021-09-01 10:45:00,ENSEMBLE,BACKTEST,Entry,Buy,1,15679.00,15679.00,0.00,15664.00,15779.00,,,,,,,
2021-09-01 10:45:00,ENSEMBLE,BACKTEST,Exit,Buy,1,15679.00,15679.00,0.00,15664.00,15779.00,MaxHold,15676.50,-5.00,-5.00,0,-40.00,-40.00
2021-09-01 11:15:00,ENSEMBLE,BACKTEST,Entry,Buy,1,15678.50,15678.75,0.25,15663.75,15778.75,,,,,,,
2021-09-01 11:15:00,ENSEMBLE,BACKTEST,Exit,Buy,1,15678.50,15678.75,0.25,15663.75,15778.75,MaxHold,15676.25,-5.00,-5.00,0,-45.00,-45.00
2021-09-01 14:45:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15649.00,15648.50,0.50,15663.50,15548.50,,,,,,,
2021-09-01 14:45:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15649.00,15648.50,0.50,15663.50,15548.50,MaxHold,15643.25,10.50,10.50,0,-34.50,-34.50
2021-09-01 15:45:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15620.50,15620.75,0.25,15635.75,15520.75,,,,,,,
2021-09-01 15:45:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15620.50,15620.75,0.25,15635.75,15520.75,MaxHold,15611.50,18.50,18.50,0,-16.00,-16.00
2021-09-01 16:00:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15611.50,15612.00,0.50,15627.00,15512.00,,,,,,,
2021-09-01 16:00:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15611.50,15612.00,0.50,15627.00,15512.00,MaxHold,15622.75,-21.50,-21.50,0,-37.50,-37.50
2021-09-02 10:15:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15634.00,15634.50,0.50,15649.50,15534.50,,,,,,,
2021-09-02 10:15:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15634.00,15634.50,0.50,15649.50,15534.50,MaxHold,15633.75,1.50,1.50,0,1.50,-36.00
2021-09-02 10:30:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15633.75,15633.50,0.25,15648.50,15533.50,,,,,,,
2021-09-02 10:30:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15633.75,15633.50,0.25,15648.50,15533.50,MaxHold,15637.50,-8.00,-8.00,0,-6.50,-44.00
2021-09-02 11:15:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15641.00,15641.00,0.00,15656.00,15541.00,,,,,,,
2021-09-02 11:20:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15641.00,15641.00,0.00,15656.00,15541.00,SL,15656.00,-30.00,-30.00,0,-36.50,-74.00
2021-09-02 14:15:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15571.75,15571.75,0.00,15586.75,15471.75,,,,,,,
2021-09-02 14:15:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15571.75,15571.75,0.00,15586.75,15471.75,MaxHold,15567.50,8.50,8.50,0,-28.00,-65.50
2021-09-02 16:00:00,ENSEMBLE,BACKTEST,Entry,Buy,1,15605.25,15605.00,0.25,15590.00,15705.00,,,,,,,
2021-09-02 16:10:00,ENSEMBLE,BACKTEST,Exit,Buy,1,15605.25,15605.00,0.25,15590.00,15705.00,SL,15590.00,-30.00,-30.00,0,-58.00,-95.50
2021-09-03 10:00:00,ENSEMBLE,BACKTEST,Entry,Buy,1,15640.00,15640.25,0.25,15625.25,15740.25,,,,,,,
2021-09-03 10:00:00,ENSEMBLE,BACKTEST,Exit,Buy,1,15640.00,15640.25,0.25,15625.25,15740.25,MaxHold,15635.50,-9.50,-9.50,0,-9.50,-105.00
2021-09-07 09:45:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15654.25,15654.50,0.25,15669.50,15554.50,,,,,,,
2021-09-07 09:45:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15654.25,15654.50,0.25,15669.50,15554.50,MaxHold,15643.00,23.00,23.00,0,23.00,-82.00
2021-09-07 10:00:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15643.00,15642.50,0.50,15657.50,15542.50,,,,,,,
2021-09-07 10:00:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15643.00,15642.50,0.50,15657.50,15542.50,MaxHold,15621.75,41.50,41.50,0,64.50,-40.50
2021-09-07 10:15:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15621.75,15622.00,0.25,15637.00,15522.00,,,,,,,
2021-09-07 10:21:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15621.75,15622.00,0.25,15637.00,15522.00,SL,15637.00,-30.00,-30.00,0,34.50,-70.50
2021-09-07 11:15:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15641.00,15640.75,0.25,15655.75,15540.75,,,,,,,
2021-09-07 11:15:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15641.00,15640.75,0.25,15655.75,15540.75,MaxHold,15643.25,-5.00,-5.00,0,29.50,-75.50
2021-09-07 16:00:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15673.75,15673.50,0.25,15688.50,15573.50,,,,,,,
2021-09-07 16:00:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15673.75,15673.50,0.25,15688.50,15573.50,MaxHold,15660.50,26.00,26.00,0,55.50,-49.50
2021-09-08 09:45:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15618.25,15618.25,0.00,15633.25,15518.25,,,,,,,
2021-09-08 09:45:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15618.25,15618.25,0.00,15633.25,15518.25,SL,15633.25,-30.00,-30.00,0,-30.00,-79.50
2021-09-08 10:30:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15628.00,15628.50,0.50,15643.50,15528.50,,,,,,,
2021-09-08 10:30:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15628.00,15628.50,0.50,15643.50,15528.50,MaxHold,15565.00,127.00,127.00,0,97.00,47.50
2021-09-08 10:45:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15565.00,15565.00,0.00,15580.00,15465.00,,,,,,,
