account,contracts,date,trade_count,wins,losses,gross_pnl,net_pnl,avg_win,avg_loss,win_rate,max_single_loss,max_single_win,killswitch_triggered,day_result
150K,20,2024-04-05,5,1,4,1100.0,722.0,1104.4,-95.6,20.0,-95.6,1104.4,0,WIN
150K,20,2024-04-08,5,2,3,1100.0,722.0,504.4,-95.6,40.0,-95.6,504.4,0,WIN
150K,20,2024-04-09,5,1,4,3900.0,3522.0,3904.4,-95.6,20.0,-95.6,3904.4,0,WIN
150K,20,2024-04-10,7,4,3,4260.0,3730.8,1004.4,-95.6,57.14,-95.6,1904.4,0,WIN
150K,20,2024-04-11,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-04-12,6,2,4,1680.0,1226.4,804.4,-95.6,33.33,-95.6,1104.4,0,WIN
150K,20,2024-04-15,7,3,4,1660.0,1130.8,504.4,-95.6,42.86,-95.6,504.4,0,WIN
150K,20,2024-04-16,6,2,4,3080.0,2626.4,1504.4,-95.6,33.33,-95.6,1904.4,0,WIN
150K,20,2024-04-17,6,2,4,5080.0,4626.4,2504.4,-95.6,33.33,-95.6,3904.4,0,WIN
150K,20,2024-04-18,5,1,4,1100.0,722.0,1104.4,-95.6,20.0,-95.6,1104.4,0,WIN
150K,20,2024-04-19,6,3,3,7080.0,6626.4,2304.4,-95.6,50.0,-95.6,3904.4,0,WIN
150K,20,2024-04-22,6,2,4,5880.0,5426.4,2904.4,-95.6,33.33,-95.6,3904.4,0,WIN
150K,20,2024-04-23,5,1,4,3900.0,3522.0,3904.4,-95.6,20.0,-95.6,3904.4,0,WIN
150K,20,2024-04-24,5,1,4,3900.0,3522.0,3904.4,-95.6,20.0,-95.6,3904.4,0,WIN
150K,20,2024-04-25,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2024-04-26,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-04-29,5,1,4,3900.0,3522.0,3904.4,-95.6,20.0,-95.6,3904.4,0,WIN
150K,20,2024-04-30,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-05-01,6,2,4,1080.0,626.4,504.4,-95.6,33.33,-95.6,504.4,0,WIN
150K,20,2024-05-02,5,1,4,1900.0,1522.0,1904.4,-95.6,20.0,-95.6,1904.4,0,WIN
150K,20,2024-05-03,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-05-06,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-05-07,4,1,3,2320.0,2017.6,2304.4,-95.6,25.0,-95.6,2304.4,0,WIN
150K,20,2024-05-08,6,3,3,3680.0,3226.4,1171.07,-95.6,50.0,-95.6,1904.4,0,WIN
150K,20,2024-05-09,6,3,3,2880.0,2426.4,904.4,-95.6,50.0,-95.6,1104.4,0,WIN
150K,20,2024-05-10,5,1,4,1900.0,1522.0,1904.4,-95.6,20.0,-95.6,1904.4,0,WIN
150K,20,2024-05-13,4,1,3,870.0,567.6,854.4,-95.6,25.0,-95.6,854.4,0,WIN
150K,20,2024-05-14,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-05-15,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-05-16,4,1,3,1510.0,1207.6,1494.4,-95.6,25.0,-95.6,1494.4,0,WIN
150K,20,2024-05-17,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-05-20,4,1,3,3920.0,3617.6,3904.4,-95.6,25.0,-95.6,3904.4,0,WIN
150K,20,2024-05-21,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2024-05-22,4,1,3,520.0,217.6,504.4,-95.6,25.0,-95.6,504.4,0,WIN
150K,20,2024-05-23,5,2,3,7900.0,7522.0,3904.4,-95.6,40.0,-95.6,3904.4,0,WIN
150K,20,2024-05-24,5,2,3,2600.0,2222.0,1254.4,-95.6,40.0,-95.6,2004.4,0,WIN
150K,20,2024-05-27,3,1,2,3940.0,3713.2,3904.4,-95.6,33.33,-95.6,3904.4,0,WIN
150K,20,2024-05-28,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2024-05-29,6,4,2,3620.0,3166.4,839.4,-95.6,66.67,-95.6,1244.4,0,WIN
150K,20,2024-05-30,6,2,4,1680.0,1226.4,804.4,-95.6,33.33,-95.6,1104.4,0,WIN
150K,20,2024-05-31,6,1,5,1080.0,626.4,1104.4,-95.6,16.67,-95.6,1104.4,0,WIN
150K,20,2024-06-03,4,1,3,520.0,217.6,504.4,-95.6,25.0,-95.6,504.4,0,WIN
150K,20,2024-06-04,6,2,4,4480.0,4026.4,2204.4,-95.6,33.33,-95.6,3904.4,0,WIN
150K,20,2024-06-05,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-06-06,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-06-07,6,3,3,4260.0,3806.4,1364.4,-95.6,50.0,-95.6,2484.4,0,WIN
150K,20,2024-06-10,5,2,3,1880.0,1502.0,894.4,-95.6,40.0,-95.6,1104.4,0,WIN
150K,20,2024-06-11,5,1,4,560.0,182.0,564.4,-95.6,20.0,-95.6,564.4,0,WIN
150K,20,2024-06-12,6,3,3,5550.0,5096.4,1794.4,-95.6,50.0,-95.6,3904.4,0,WIN
150K,20,2024-06-13,4,1,3,520.0,217.6,504.4,-95.6,25.0,-95.6,504.4,0,WIN
150K,20,2024-06-14,5,1,4,1100.0,722.0,1104.4,-95.6,20.0,-95.6,1104.4,0,WIN
150K,20,2024-06-17,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-06-18,5,1,4,1480.0,1102.0,1484.4,-95.6,20.0,-95.6,1484.4,0,WIN
150K,20,2024-06-19,2,1,1,80.0,-71.2,24.4,-95.6,50.0,-95.6,24.4,0,LOSS
150K,20,2024-06-20,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-06-24,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-06-25,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-06-26,6,2,4,3080.0,2626.4,1504.4,-95.6,33.33,-95.6,1904.4,0,WIN
150K,20,2024-06-27,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-06-28,6,3,3,2280.0,1826.4,704.4,-95.6,50.0,-95.6,1104.4,0,WIN
150K,20,2024-07-01,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-07-02,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-07-03,2,0,2,-40.0,-191.2,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-07-04,2,1,1,1140.0,988.8,1084.4,-95.6,50.0,-95.6,1084.4,0,WIN
150K,20,2024-07-05,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-07-08,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2024-07-09,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2024-07-10,5,1,4,1900.0,1522.0,1904.4,-95.6,20.0,-95.6,1904.4,0,WIN
150K,20,2024-07-11,5,1,4,3900.0,3522.0,3904.4,-95.6,20.0,-95.6,3904.4,0,WIN
150K,20,2024-07-12,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-07-15,7,3,4,6260.0,5730.8,2037.73,-95.6,42.86,-95.6,3904.4,0,WIN
150K,20,2024-07-16,3,0,3,-60.0,-286.8,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-07-17,7,4,3,2860.0,2330.8,654.4,-95.6,57.14,-95.6,1104.4,0,WIN
150K,20,2024-07-18,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-07-19,5,1,4,3900.0,3522.0,3904.4,-95.6,20.0,-95.6,3904.4,0,WIN
150K,20,2024-07-22,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2024-07-23,5,2,3,2300.0,1922.0,1104.4,-95.6,40.0,-95.6,1104.4,0,WIN
150K,20,2024-07-24,6,3,3,3680.0,3226.4,1171.07,-95.6,50.0,-95.6,1904.4,0,WIN
150K,20,2024-07-25,6,2,4,4480.0,4026.4,2204.4,-95.6,33.33,-95.6,3904.4,0,WIN
150K,20,2024-07-26,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-07-29,5,1,4,3900.0,3522.0,3904.4,-95.6,20.0,-95.6,3904.4,0,WIN
150K,20,2024-07-30,5,2,3,2500.0,2122.0,1204.4,-95.6,40.0,-95.6,1904.4,0,WIN
150K,20,2024-07-31,6,2,4,3080.0,2626.4,1504.4,-95.6,33.33,-95.6,1904.4,0,WIN
150K,20,2024-08-01,6,2,4,5880.0,5426.4,2904.4,-95.6,33.33,-95.6,3904.4,0,WIN
150K,20,2024-08-02,5,2,3,3100.0,2722.0,1504.4,-95.6,40.0,-95.6,1904.4,0,WIN
150K,20,2024-08-05,10,8,2,17400.0,16644.0,2104.4,-95.6,80.0,-95.6,3904.4,0,WIN
150K,20,2024-08-06,7,3,4,8460.0,7930.8,2771.07,-95.6,42.86,-95.6,3904.4,0,WIN
150K,20,2024-08-07,6,2,4,4480.0,4026.4,2204.4,-95.6,33.33,-95.6,3904.4,0,WIN
150K,20,2024-08-08,5,1,4,1900.0,1522.0,1904.4,-95.6,20.0,-95.6,1904.4,0,WIN
150K,20,2024-08-09,6,3,3,9880.0,9426.4,3237.73,-95.6,50.0,-95.6,3904.4,0,WIN
150K,20,2024-08-12,6,3,3,5080.0,4626.4,1637.73,-95.6,50.0,-95.6,1904.4,0,WIN
150K,20,2024-08-13,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-08-14,5,1,4,1100.0,722.0,1104.4,-95.6,20.0,-95.6,1104.4,0,WIN
150K,20,2024-08-15,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-08-16,6,2,4,1680.0,1226.4,804.4,-95.6,33.33,-95.6,1104.4,0,WIN
150K,20,2024-08-19,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-08-20,4,1,3,3920.0,3617.6,3904.4,-95.6,25.0,-95.6,3904.4,0,WIN
150K,20,2024-08-21,5,1,4,1100.0,722.0,1104.4,-95.6,20.0,-95.6,1104.4,0,WIN
150K,20,2024-08-22,7,4,3,9060.0,8530.8,2204.4,-95.6,57.14,-95.6,3904.4,0,WIN
150K,20,2024-08-23,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-08-26,6,2,4,4480.0,4026.4,2204.4,-95.6,33.33,-95.6,3904.4,0,WIN
150K,20,2024-08-27,5,2,3,5900.0,5522.0,2904.4,-95.6,40.0,-95.6,3904.4,0,WIN
150K,20,2024-08-28,6,2,4,1080.0,626.4,504.4,-95.6,33.33,-95.6,504.4,0,WIN
150K,20,2024-08-29,5,1,4,3900.0,3522.0,3904.4,-95.6,20.0,-95.6,3904.4,0,WIN
150K,20,2024-08-30,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-09-02,2,1,1,370.0,218.8,314.4,-95.6,50.0,-95.6,314.4,0,WIN
150K,20,2024-09-03,6,1,5,1080.0,626.4,1104.4,-95.6,16.67,-95.6,1104.4,0,WIN
150K,20,2024-09-04,5,2,3,3900.0,3522.0,1904.4,-95.6,40.0,-95.6,1904.4,0,WIN
150K,20,2024-09-05,6,2,4,2480.0,2026.4,1204.4,-95.6,33.33,-95.6,1904.4,0,WIN
150K,20,2024-09-06,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2024-09-09,6,2,4,7880.0,7426.4,3904.4,-95.6,33.33,-95.6,3904.4,0,WIN
150K,20,2024-09-10,7,3,4,6460.0,5930.8,2104.4,-95.6,42.86,-95.6,3904.4,0,WIN
150K,20,2024-09-11,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-09-12,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-09-13,5,1,4,1900.0,1522.0,1904.4,-95.6,20.0,-95.6,1904.4,0,WIN
150K,20,2024-09-16,5,1,4,1900.0,1522.0,1904.4,-95.6,20.0,-95.6,1904.4,0,WIN
150K,20,2024-09-17,5,1,4,1100.0,722.0,1104.4,-95.6,20.0,-95.6,1104.4,0,WIN
150K,20,2024-09-18,5,3,2,9900.0,9522.0,3237.73,-95.6,60.0,-95.6,3904.4,0,WIN
150K,20,2024-09-19,5,1,4,3900.0,3522.0,3904.4,-95.6,20.0,-95.6,3904.4,0,WIN
150K,20,2024-09-23,5,1,4,1900.0,1522.0,1904.4,-95.6,20.0,-95.6,1904.4,0,WIN
150K,20,2024-09-24,5,2,3,5410.0,5032.0,2659.4,-95.6,40.0,-95.6,3904.4,0,WIN
150K,20,2024-09-25,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-09-26,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-09-27,7,4,3,5660.0,5130.8,1354.4,-95.6,57.14,-95.6,3904.4,0,WIN
150K,20,2024-09-30,6,2,4,4480.0,4026.4,2204.4,-95.6,33.33,-95.6,3904.4,0,WIN
150K,20,2024-10-01,6,4,2,7680.0,7226.4,1854.4,-95.6,66.67,-95.6,3904.4,0,WIN
150K,20,2024-10-02,5,2,3,5100.0,4722.0,2504.4,-95.6,40.0,-95.6,3904.4,0,WIN
150K,20,2024-10-03,7,4,3,5460.0,4930.8,1304.4,-95.6,57.14,-95.6,1904.4,0,WIN
150K,20,2024-10-04,5,3,2,7570.0,7192.0,2461.07,-95.6,60.0,-95.6,3904.4,0,WIN
150K,20,2024-10-07,4,2,2,4520.0,4217.6,2204.4,-95.6,50.0,-95.6,3904.4,0,WIN
150K,20,2024-10-08,5,1,4,1340.0,962.0,1344.4,-95.6,20.0,-95.6,1344.4,0,WIN
150K,20,2024-10-09,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-10-10,6,3,3,2280.0,1826.4,704.4,-95.6,50.0,-95.6,1104.4,0,WIN
150K,20,2024-10-11,5,2,3,3030.0,2652.0,1469.4,-95.6,40.0,-95.6,1904.4,0,WIN
150K,20,2024-10-14,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2024-10-15,5,1,4,1100.0,722.0,1104.4,-95.6,20.0,-95.6,1104.4,0,WIN
150K,20,2024-10-16,6,3,3,3930.0,3476.4,1254.4,-95.6,50.0,-95.6,2154.4,0,WIN
150K,20,2024-10-17,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-10-18,5,1,4,650.0,272.0,654.4,-95.6,20.0,-95.6,654.4,0,WIN
150K,20,2024-10-21,6,3,3,5680.0,5226.4,1837.73,-95.6,50.0,-95.6,3904.4,0,WIN
150K,20,2024-10-22,5,2,3,1700.0,1322.0,804.4,-95.6,40.0,-95.6,1104.4,0,WIN
150K,20,2024-10-23,5,1,4,1900.0,1522.0,1904.4,-95.6,20.0,-95.6,1904.4,0,WIN
150K,20,2024-10-24,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-10-25,5,1,4,3900.0,3522.0,3904.4,-95.6,20.0,-95.6,3904.4,0,WIN
150K,20,2024-10-28,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2024-10-29,6,2,4,5080.0,4626.4,2504.4,-95.6,33.33,-95.6,3904.4,0,WIN
150K,20,2024-10-30,5,2,3,5100.0,4722.0,2504.4,-95.6,40.0,-95.6,3904.4,0,WIN
150K,20,2024-10-31,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2024-11-01,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2024-11-04,5,2,3,2500.0,2122.0,1204.4,-95.6,40.0,-95.6,1904.4,0,WIN
150K,20,2024-11-05,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-11-06,5,1,4,3900.0,3522.0,3904.4,-95.6,20.0,-95.6,3904.4,0,WIN
150K,20,2024-11-07,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-11-08,6,3,3,3080.0,2626.4,971.07,-95.6,50.0,-95.6,1904.4,0,WIN
150K,20,2024-11-11,4,1,3,1840.0,1537.6,1824.4,-95.6,25.0,-95.6,1824.4,0,WIN
150K,20,2024-11-12,5,2,3,6350.0,5972.0,3129.4,-95.6,40.0,-95.6,3904.4,0,WIN
150K,20,2024-11-13,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-11-14,6,3,3,2280.0,1826.4,704.4,-95.6,50.0,-95.6,1104.4,0,WIN
150K,20,2024-11-15,6,1,5,480.0,26.4,504.4,-95.6,16.67,-95.6,504.4,0,WIN
150K,20,2024-11-18,6,2,4,1080.0,626.4,504.4,-95.6,33.33,-95.6,504.4,0,WIN
150K,20,2024-11-19,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-11-20,6,3,3,9080.0,8626.4,2971.07,-95.6,50.0,-95.6,3904.4,0,WIN
150K,20,2024-11-21,5,2,3,5030.0,4652.0,2469.4,-95.6,40.0,-95.6,3904.4,0,WIN
150K,20,2024-11-22,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2024-11-25,4,2,2,4520.0,4217.6,2204.4,-95.6,50.0,-95.6,3904.4,0,WIN
150K,20,2024-11-26,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-11-27,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2024-11-28,3,1,2,340.0,113.2,304.4,-95.6,33.33,-95.6,304.4,0,WIN
150K,20,2024-11-29,2,0,2,-40.0,-191.2,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-12-02,5,2,3,3840.0,3462.0,1874.4,-95.6,40.0,-95.6,2244.4,0,WIN
150K,20,2024-12-03,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2024-12-04,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-12-05,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-12-06,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-12-09,7,4,3,5010.0,4480.8,1191.9,-95.6,57.14,-95.6,3254.4,0,WIN
150K,20,2024-12-10,5,1,4,3900.0,3522.0,3904.4,-95.6,20.0,-95.6,3904.4,0,WIN
150K,20,2024-12-11,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-12-12,5,1,4,1800.0,1422.0,1804.4,-95.6,20.0,-95.6,1804.4,0,WIN
150K,20,2024-12-13,6,3,3,5680.0,5226.4,1837.73,-95.6,50.0,-95.6,3904.4,0,WIN
150K,20,2024-12-16,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-12-17,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-12-18,5,2,3,1100.0,722.0,504.4,-95.6,40.0,-95.6,504.4,0,WIN
150K,20,2024-12-19,6,4,2,13080.0,12626.4,3204.4,-95.6,66.67,-95.6,3904.4,0,WIN
150K,20,2024-12-23,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2024-12-24,3,1,2,3940.0,3713.2,3904.4,-95.6,33.33,-95.6,3904.4,0,WIN
150K,20,2024-12-26,6,2,4,1080.0,626.4,504.4,-95.6,33.33,-95.6,504.4,0,WIN
150K,20,2024-12-27,5,2,3,5100.0,4722.0,2504.4,-95.6,40.0,-95.6,3904.4,0,WIN
150K,20,2024-12-30,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2024-12-31,7,5,2,8060.0,7530.8,1544.4,-95.6,71.43,-95.6,3904.4,0,WIN
150K,20,2025-01-02,7,4,3,12460.0,11930.8,3054.4,-95.6,57.14,-95.6,3904.4,0,WIN
150K,20,2025-01-03,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2025-01-06,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2025-01-07,4,1,3,3920.0,3617.6,3904.4,-95.6,25.0,-95.6,3904.4,0,WIN
150K,20,2025-01-08,7,5,2,10260.0,9730.8,1984.4,-95.6,71.43,-95.6,3904.4,0,WIN
150K,20,2025-01-10,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2025-01-13,7,4,3,8260.0,7730.8,2004.4,-95.6,57.14,-95.6,3904.4,0,WIN
150K,20,2025-01-14,7,3,4,9860.0,9330.8,3237.73,-95.6,42.86,-95.6,3904.4,0,WIN
150K,20,2025-01-15,5,1,4,3900.0,3522.0,3904.4,-95.6,20.0,-95.6,3904.4,0,WIN
150K,20,2025-01-16,7,5,2,14460.0,13930.8,2824.4,-95.6,71.43,-95.6,3904.4,0,WIN
150K,20,2025-01-17,5,1,4,3900.0,3522.0,3904.4,-95.6,20.0,-95.6,3904.4,0,WIN
150K,20,2025-01-20,2,1,1,3960.0,3808.8,3904.4,-95.6,50.0,-95.6,3904.4,0,WIN
150K,20,2025-01-21,5,2,3,2290.0,1912.0,1099.4,-95.6,40.0,-95.6,1904.4,0,WIN
150K,20,2025-01-22,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2025-01-23,5,2,3,1700.0,1322.0,804.4,-95.6,40.0,-95.6,1104.4,0,WIN
150K,20,2025-01-24,5,1,4,3900.0,3522.0,3904.4,-95.6,20.0,-95.6,3904.4,0,WIN
150K,20,2025-01-27,8,5,3,10840.0,10235.2,2104.4,-95.6,62.5,-95.6,3904.4,0,WIN
150K,20,2025-01-28,6,2,4,4480.0,4026.4,2204.4,-95.6,33.33,-95.6,3904.4,0,WIN
150K,20,2025-01-29,8,5,3,11440.0,10835.2,2224.4,-95.6,62.5,-95.6,3904.4,0,WIN
150K,20,2025-01-30,4,2,2,5920.0,5617.6,2904.4,-95.6,50.0,-95.6,3904.4,0,WIN
150K,20,2025-01-31,5,1,4,1440.0,1062.0,1444.4,-95.6,20.0,-95.6,1444.4,0,WIN
150K,20,2025-02-03,4,1,3,1120.0,817.6,1104.4,-95.6,25.0,-95.6,1104.4,0,WIN
150K,20,2025-02-04,4,2,2,5120.0,4817.6,2504.4,-95.6,50.0,-95.6,3904.4,0,WIN
150K,20,2025-02-05,7,3,4,3060.0,2530.8,971.07,-95.6,42.86,-95.6,1904.4,0,WIN
150K,20,2025-02-06,5,1,4,3900.0,3522.0,3904.4,-95.6,20.0,-95.6,3904.4,0,WIN
150K,20,2025-02-07,5,2,3,5100.0,4722.0,2504.4,-95.6,40.0,-95.6,3904.4,0,WIN
150K,20,2025-02-10,4,1,3,1320.0,1017.6,1304.4,-95.6,25.0,-95.6,1304.4,0,WIN
150K,20,2025-02-11,4,1,3,1300.0,997.6,1284.4,-95.6,25.0,-95.6,1284.4,0,WIN
150K,20,2025-02-12,6,1,5,1080.0,626.4,1104.4,-95.6,16.67,-95.6,1104.4,0,WIN
150K,20,2025-02-13,4,1,3,2400.0,2097.6,2384.4,-95.6,25.0,-95.6,2384.4,0,WIN
150K,20,2025-02-14,5,2,3,3610.0,3232.0,1759.4,-95.6,40.0,-95.6,1904.4,0,WIN
150K,20,2025-02-17,2,1,1,410.0,258.8,354.4,-95.6,50.0,-95.6,354.4,0,WIN
150K,20,2025-02-18,5,2,3,5640.0,5262.0,2774.4,-95.6,40.0,-95.6,3904.4,0,WIN
150K,20,2025-02-19,5,1,4,1100.0,722.0,1104.4,-95.6,20.0,-95.6,1104.4,0,WIN
150K,20,2025-02-20,5,1,4,1100.0,722.0,1104.4,-95.6,20.0,-95.6,1104.4,0,WIN
150K,20,2025-02-21,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2025-02-24,6,1,5,3880.0,3426.4,3904.4,-95.6,16.67,-95.6,3904.4,0,WIN
150K,20,2025-02-25,6,3,3,7080.0,6626.4,2304.4,-95.6,50.0,-95.6,3904.4,0,WIN
150K,20,2025-02-26,6,2,4,3080.0,2626.4,1504.4,-95.6,33.33,-95.6,1904.4,0,WIN
150K,20,2025-02-27,7,5,2,7660.0,7130.8,1464.4,-95.6,71.43,-95.6,1904.4,0,WIN
150K,20,2025-02-28,6,2,4,3880.0,3426.4,1904.4,-95.6,33.33,-95.6,1904.4,0,WIN
150K,20,2025-03-03,6,3,3,7880.0,7426.4,2571.07,-95.6,50.0,-95.6,3904.4,0,WIN
150K,20,2025-03-04,5,1,4,1100.0,722.0,1104.4,-95.6,20.0,-95.6,1104.4,0,WIN
150K,20,2025-03-05,7,3,4,7060.0,6530.8,2304.4,-95.6,42.86,-95.6,3904.4,0,WIN
150K,20,2025-03-06,7,4,3,6460.0,5930.8,1554.4,-95.6,57.14,-95.6,1904.4,0,WIN
150K,20,2025-03-07,6,3,3,7080.0,6626.4,2304.4,-95.6,50.0,-95.6,3904.4,0,WIN
150K,20,2025-03-10,6,1,5,1880.0,1426.4,1904.4,-95.6,16.67,-95.6,1904.4,0,WIN
150K,20,2025-03-11,6,2,4,4480.0,4026.4,2204.4,-95.6,33.33,-95.6,3904.4,0,WIN
150K,20,2025-03-12,6,1,5,3880.0,3426.4,3904.4,-95.6,16.67,-95.6,3904.4,0,WIN
150K,20,2025-03-13,6,1,5,1880.0,1426.4,1904.4,-95.6,16.67,-95.6,1904.4,0,WIN
150K,20,2025-03-14,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2025-03-17,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2025-03-18,5,2,3,3100.0,2722.0,1504.4,-95.6,40.0,-95.6,1904.4,0,WIN
